latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.57618,79.35428,335.68,0.54,0.68,2024-04-01,840,N,VIIRS,n,2,294.81,2.68,D,0
29.57858,79.35174,327.62,0.54,0.68,2024-04-01,840,N,VIIRS,n,2,296.31,4.07,D,0
29.71142,79.29804,335.84,0.54,0.68,2024-04-01,840,N,VIIRS,n,2,291.65,4.72,D,0
29.06977,79.96082,295.96,0.35,0.56,2024-04-01,2104,N,VIIRS,n,2,283.83,0.74,N,0
29.10752,79.82458,301.99,0.34,0.56,2024-04-01,2104,N,VIIRS,n,2,288.11,0.58,N,0
29.28205,79.99716,326.98,0.78,0.78,2024-04-02,641,N,VIIRS,n,2,294.55,10.2,D,0
29.10524,79.82355,330.51,0.59,0.53,2024-04-02,821,N,VIIRS,l,2,304.67,5.46,D,0
29.13775,79.85579,354.21,0.6,0.53,2024-04-02,821,N,VIIRS,n,2,305.29,15.93,D,0
29.1626,79.01166,331.21,0.53,0.5,2024-04-02,821,N,VIIRS,n,2,298.6,3.9,D,0
29.28206,79.76279,344.45,0.59,0.53,2024-04-02,821,N,VIIRS,n,2,303.5,9.26,D,0
29.2846,79.76266,343.2,0.59,0.53,2024-04-02,821,N,VIIRS,n,2,302.25,13.02,D,0
29.39187,79.94244,330.51,0.61,0.53,2024-04-02,821,N,VIIRS,n,2,301.79,5.62,D,0
29.91556,78.8121,332.26,0.53,0.5,2024-04-02,821,N,VIIRS,l,2,306.08,5.29,D,0
29.9197,78.80616,344.65,0.53,0.5,2024-04-02,821,N,VIIRS,n,2,305.0,7.74,D,0
29.92013,78.81078,330.94,0.53,0.5,2024-04-02,821,N,VIIRS,l,2,305.13,5.29,D,0
29.13575,79.84136,295.18,0.55,0.43,2024-04-02,2046,N,VIIRS,n,2,275.28,0.59,N,0
29.14232,79.84921,296.15,0.55,0.43,2024-04-02,2046,N,VIIRS,n,2,276.99,0.53,N,0
29.29446,79.75328,295.12,0.54,0.42,2024-04-02,2046,N,VIIRS,n,2,264.22,0.83,N,0
29.27452,79.76723,330.12,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,288.54,5.03,D,0
29.36049,79.84314,334.81,0.49,0.4,2024-04-03,802,N,VIIRS,n,2,284.18,7.1,D,0
29.37205,79.87678,331.27,0.49,0.4,2024-04-03,802,N,VIIRS,n,2,288.99,9.47,D,0
29.37267,79.88203,335.15,0.49,0.4,2024-04-03,802,N,VIIRS,n,2,289.55,9.47,D,0
29.54242,79.67893,332.95,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,285.53,4.36,D,0
29.55131,79.55025,332.7,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,290.3,5.95,D,0
29.55187,79.55488,347.02,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,295.7,5.95,D,0
29.75438,79.57864,330.96,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,276.13,4.02,D,0
29.76187,79.54731,335.54,0.48,0.4,2024-04-03,802,N,VIIRS,n,2,285.84,4.02,D,0
29.07175,79.84465,339.14,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,282.33,3.94,D,0
29.28614,79.06606,344.6,0.4,0.37,2024-04-04,743,N,VIIRS,n,2,312.52,3.91,D,0
29.37951,79.25963,331.22,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,305.13,2.41,D,0
29.49915,78.61572,345.92,0.4,0.37,2024-04-04,743,N,VIIRS,n,2,307.87,8.82,D,0
29.4993,79.50108,348.66,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,305.47,6.64,D,0
29.49995,78.61625,344.73,0.4,0.37,2024-04-04,743,N,VIIRS,n,2,305.72,9.52,D,0
29.50863,79.49519,333.93,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,307.27,1.87,D,0
29.52167,79.88175,343.85,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,302.25,5.33,D,0
29.52822,79.94559,334.02,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,298.3,3.76,D,0
29.55764,79.27379,333.46,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,306.95,3.04,D,0
29.56209,79.32291,344.14,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,311.8,5.65,D,0
29.56787,79.35906,342.89,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,308.72,3.8,D,0
29.56852,79.36311,339.47,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,308.69,3.54,D,0
29.56878,79.32188,346.59,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,307.17,3.49,D,0
29.57657,79.34911,335.81,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,309.27,1.84,D,0
29.58193,79.33975,338.02,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,307.59,3.35,D,0
29.58526,79.33912,356.79,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,313.25,12.97,D,0
29.5878,79.37661,347.71,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,308.13,11.73,D,0
29.59239,79.92043,330.88,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,300.85,3.28,D,0
29.5927,79.32132,333.37,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,308.14,4.77,D,0
29.59334,79.32536,352.88,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,311.83,6.26,D,0
29.59398,79.32939,335.05,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,306.92,6.26,D,0
29.59603,79.32076,342.27,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,303.84,4.24,D,0
29.59668,79.3248,348.82,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,310.09,17.52,D,0
29.59732,79.32883,334.35,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,305.25,17.52,D,0
29.60165,79.91876,330.71,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,299.25,1.3,D,0
29.61061,79.99386,347.71,0.38,0.36,2024-04-04,743,N,VIIRS,n,2,306.33,3.99,D,0
29.61258,79.98939,332.54,0.38,0.36,2024-04-04,743,N,VIIRS,l,2,306.9,3.38,D,0
29.61761,79.09901,337.76,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,308.18,3.04,D,0
29.64584,79.96231,334.89,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,306.87,4.32,D,0
29.65989,79.21163,333.77,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,302.04,1.27,D,0
29.66314,79.36039,334.88,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,303.65,3.96,D,0
29.671,79.23802,347.85,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,311.02,7.88,D,0
29.67208,79.61008,335.76,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,304.69,3.66,D,0
29.67561,79.0954,340.47,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,308.85,3.59,D,0
29.68357,79.57478,345.82,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,303.49,4.32,D,0
29.70427,79.92186,335.89,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,309.23,2.99,D,0
29.73003,79.45794,331.32,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,306.31,1.33,D,0
29.74039,78.89,331.18,0.4,0.37,2024-04-04,743,N,VIIRS,l,2,305.18,1.77,D,0
29.76911,79.99084,335.01,0.38,0.36,2024-04-04,743,N,VIIRS,n,2,302.97,3.84,D,0
29.77241,79.99017,341.88,0.38,0.36,2024-04-04,743,N,VIIRS,n,2,300.73,3.84,D,0
29.811,79.18541,333.09,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,307.29,1.79,D,0
29.81501,79.54836,347.43,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,301.17,4.85,D,0
29.81565,79.55241,336.15,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,298.27,2.81,D,0
29.81769,79.54372,333.92,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,299.68,4.85,D,0
29.821,79.54311,334.26,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,299.86,6.15,D,0
29.87161,79.41341,342.05,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,301.3,4.3,D,0
29.90213,79.39016,338.87,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,307.57,4.09,D,0
29.91858,79.40758,334.81,0.39,0.36,2024-04-04,743,N,VIIRS,l,2,305.75,5.43,D,0
29.9192,79.41148,346.68,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,303.99,5.43,D,0
29.94782,78.89327,347.34,0.4,0.37,2024-04-04,743,N,VIIRS,n,2,306.06,6.16,D,0
29.94848,78.89728,336.76,0.4,0.37,2024-04-04,743,N,VIIRS,n,2,310.3,6.16,D,0
29.95694,79.65092,344.05,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,302.34,3.8,D,0
29.95871,79.99043,332.97,0.38,0.36,2024-04-04,743,N,VIIRS,l,2,304.13,4.65,D,0
30.05583,79.31435,346.86,0.39,0.36,2024-04-04,743,N,VIIRS,n,2,301.0,9.93,D,0
30.09951,78.59792,330.09,0.4,0.37,2024-04-04,743,N,VIIRS,l,2,303.81,5.79,D,0
30.31842,79.23489,351.09,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,306.58,13.69,D,0
30.31906,79.23895,352.32,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,307.32,13.69,D,0
30.32046,79.2262,354.09,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,304.93,10.66,D,0
30.32238,79.23825,342.76,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,299.92,4.9,D,0
30.32648,78.52957,335.6,0.4,0.37,2024-04-04,744,N,VIIRS,n,2,302.93,2.74,D,0
30.33708,79.01791,335.01,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,301.16,2.25,D,0
30.38552,78.72149,332.32,0.4,0.37,2024-04-04,744,N,VIIRS,n,2,297.01,4.07,D,0
30.38729,78.72157,335.22,0.4,0.37,2024-04-04,744,N,VIIRS,n,2,297.97,2.14,D,0
30.3906,78.72067,331.26,0.4,0.37,2024-04-04,744,N,VIIRS,n,2,298.05,2.14,D,0
30.46134,79.07089,335.09,0.39,0.36,2024-04-04,744,N,VIIRS,n,2,303.53,2.38,D,0
29.04944,79.84072,301.5,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,278.32,1.01,N,0
29.07314,79.80295,300.93,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,281.47,0.85,N,0
29.12727,79.6432,303.35,0.51,0.41,2024-04-04,2008,N,VIIRS,n,2,281.59,0.39,N,0
29.12842,79.90951,305.39,0.49,0.4,2024-04-04,2008,N,VIIRS,n,2,277.28,1.04,N,0
29.12909,79.90423,310.0,0.49,0.4,2024-04-04,2008,N,VIIRS,n,2,277.73,1.64,N,0
29.13712,79.90714,299.25,0.49,0.4,2024-04-04,2008,N,VIIRS,n,2,281.54,0.78,N,0
29.19238,79.89066,319.47,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,284.94,2.1,N,0
29.19349,79.78908,298.43,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,283.38,0.64,N,0
29.19605,79.89169,314.28,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,284.17,2.1,N,0
29.25006,79.85584,310.27,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,279.5,0.96,N,0
29.2513,79.85265,297.19,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,278.57,0.61,N,0
29.27447,79.91232,320.33,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,284.01,1.66,N,0
29.27511,79.90713,299.74,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,283.22,1.66,N,0
29.36337,79.87147,300.31,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,268.39,0.79,N,0
29.36405,79.86884,303.51,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,268.52,1.73,N,0
29.39477,79.80445,304.8,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,264.19,1.08,N,0
29.41626,79.25671,311.48,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,288.79,1.51,N,0
29.46599,79.84727,298.65,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,277.2,0.73,N,0
29.46663,79.84225,296.58,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,280.03,0.73,N,0
29.46691,79.84389,309.82,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,281.51,0.85,N,0
29.4697,79.84818,302.56,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,280.35,0.73,N,0
29.47063,79.84483,300.99,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,282.12,0.85,N,0
29.52317,79.94537,298.31,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,281.23,0.73,N,0
29.52382,79.94015,300.24,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,282.2,0.73,N,0
29.52746,79.9415,295.74,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,281.34,0.73,N,0
29.53157,79.36282,301.53,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,286.44,0.74,N,0
29.53343,79.36694,297.68,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,286.32,0.55,N,0
29.53555,79.36218,298.05,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,287.11,0.74,N,0
29.56225,79.26788,300.81,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,278.46,1.01,N,0
29.56255,79.39909,305.28,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,288.53,2.0,N,0
29.56863,79.28082,303.43,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,278.15,1.01,N,0
29.58819,79.97847,299.25,0.49,0.41,2024-04-04,2008,N,VIIRS,n,2,285.09,0.44,N,0
29.64315,79.96513,303.69,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,287.98,1.27,N,0
29.64375,79.96037,295.53,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,284.34,0.69,N,0
29.64809,79.95608,299.95,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,275.25,0.69,N,0
29.65185,79.95659,298.18,0.5,0.41,2024-04-04,2008,N,VIIRS,n,2,274.14,0.75,N,0
29.74175,78.88177,302.13,0.56,0.43,2024-04-04,2008,N,VIIRS,n,2,289.98,1.1,N,0
29.77151,79.31126,297.45,0.54,0.42,2024-04-04,2008,N,VIIRS,n,2,285.08,0.92,N,0
29.8762,78.96041,301.6,0.56,0.43,2024-04-04,2008,N,VIIRS,n,2,285.36,0.75,N,0
29.87774,79.31737,300.78,0.54,0.42,2024-04-04,2008,N,VIIRS,n,2,287.04,1.16,N,0
29.90268,79.40684,322.74,0.53,0.42,2024-04-04,2008,N,VIIRS,n,2,286.81,3.55,N,0
30.02012,79.55221,299.43,0.52,0.42,2024-04-04,2008,N,VIIRS,n,2,282.41,1.1,N,0
30.30886,79.22488,332.83,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,287.03,4.44,N,0
30.31271,79.22614,318.37,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,285.53,1.55,N,0
30.31331,79.22092,315.08,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,285.46,2.5,N,0
30.31392,79.21558,322.55,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,285.73,2.5,N,0
30.31651,79.2279,301.8,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,283.87,1.55,N,0
30.31711,79.22265,308.02,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,283.88,2.5,N,0
30.31771,79.21735,311.76,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,284.88,2.5,N,0
30.32824,79.22984,302.77,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,283.69,1.42,N,0
30.34281,79.24162,299.19,0.55,0.43,2024-04-04,2008,N,VIIRS,n,2,284.22,1.23,N,0
29.0309,79.83818,347.5,0.57,0.43,2024-04-05,724,N,VIIRS,n,2,309.38,7.58,D,0
29.07474,79.026,345.26,0.42,0.45,2024-04-05,724,N,VIIRS,n,2,302.6,8.13,D,0
29.1155,79.64771,341.0,0.38,0.44,2024-04-05,724,N,VIIRS,n,2,305.99,6.04,D,0
29.11869,79.64284,340.16,0.38,0.44,2024-04-05,724,N,VIIRS,n,2,305.99,7.61,D,0
29.11946,79.64673,343.65,0.38,0.44,2024-04-05,724,N,VIIRS,n,2,311.27,7.61,D,0
29.12545,79.90308,340.55,0.56,0.43,2024-04-05,724,N,VIIRS,n,2,303.82,7.61,D,0
29.12776,79.91526,339.42,0.56,0.43,2024-04-05,724,N,VIIRS,n,2,303.6,7.27,D,0
29.12776,79.91898,338.44,0.56,0.43,2024-04-05,724,N,VIIRS,n,2,302.49,10.32,D,0
29.12822,79.90058,330.91,0.56,0.43,2024-04-05,724,N,VIIRS,l,2,304.2,5.53,D,0
29.40935,79.30608,333.1,0.4,0.44,2024-04-05,724,N,VIIRS,n,2,301.88,4.12,D,0
29.53722,79.87878,332.69,0.55,0.43,2024-04-05,724,N,VIIRS,n,2,297.5,5.7,D,0
29.54969,79.8591,344.45,0.55,0.43,2024-04-05,724,N,VIIRS,n,2,294.96,8.13,D,0
29.64173,79.95815,334.3,0.55,0.42,2024-04-05,725,N,VIIRS,n,2,299.03,8.51,D,0
29.64273,79.96337,340.65,0.54,0.42,2024-04-05,725,N,VIIRS,n,2,302.06,9.71,D,0
29.88391,78.65554,352.81,0.42,0.45,2024-04-05,725,N,VIIRS,n,2,302.01,7.73,D,0
29.894,78.5562,332.43,0.43,0.46,2024-04-05,725,N,VIIRS,n,2,299.69,1.91,D,0
30.15557,78.5735,330.03,0.42,0.45,2024-04-05,725,N,VIIRS,l,2,301.02,2.62,D,0
30.32929,78.85114,334.33,0.4,0.45,2024-04-05,725,N,VIIRS,n,2,301.1,4.13,D,0
30.48456,78.68201,338.25,0.41,0.45,2024-04-05,725,N,VIIRS,n,2,296.81,4.99,D,0
29.11107,79.945,302.47,0.6,0.53,2024-04-05,1949,N,VIIRS,n,2,292.12,1.29,N,0
29.1193,79.90799,305.4,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,292.65,1.31,N,0
29.12847,79.91728,323.54,0.6,0.53,2024-04-05,1949,N,VIIRS,n,2,292.92,4.43,N,0
29.19608,79.77792,298.47,0.62,0.54,2024-04-05,1949,N,VIIRS,n,2,287.58,0.51,N,0
29.2593,79.91537,312.3,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,285.78,2.23,N,0
29.26421,79.91638,312.64,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,287.3,2.23,N,0
29.26478,79.91,325.12,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.35,5.56,N,0
29.26908,79.91778,299.58,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,286.71,0.93,N,0
29.2962,79.31261,305.02,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,292.46,1.52,N,0
29.3342,79.29298,300.67,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,290.63,0.73,N,0
29.35644,79.29965,302.25,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,291.59,1.12,N,0
29.39883,79.59317,295.81,0.32,0.54,2024-04-05,1949,N,VIIRS,n,2,285.76,0.5,N,0
29.39913,79.58973,303.57,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,284.02,0.79,N,0
29.39941,79.58655,297.76,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,284.73,0.79,N,0
29.40342,79.59908,297.54,0.32,0.54,2024-04-05,1949,N,VIIRS,n,2,284.31,1.5,N,0
29.40404,79.59191,344.62,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,288.76,3.37,N,0
29.40432,79.58879,323.83,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,287.89,3.37,N,0
29.4046,79.58558,300.39,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,285.16,1.53,N,0
29.49834,79.95856,298.85,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.5,0.97,N,0
29.50885,79.99514,301.64,0.6,0.53,2024-04-05,1949,N,VIIRS,n,2,288.68,0.96,N,0
29.5227,79.95322,303.72,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.74,1.06,N,0
29.5237,79.95409,302.65,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.5,1.55,N,0
29.5287,79.36898,297.47,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,286.04,0.39,N,0
29.53186,79.97556,321.43,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,289.28,3.65,N,0
29.54293,79.32364,300.5,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,287.9,0.41,N,0
29.566,79.38404,297.18,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,286.75,0.88,N,0
29.56838,79.26962,303.61,0.33,0.56,2024-04-05,1949,N,VIIRS,n,2,288.5,0.41,N,0
29.56994,79.26989,299.57,0.33,0.56,2024-04-05,1949,N,VIIRS,n,2,288.18,0.56,N,0
29.57084,79.38827,296.4,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,286.19,0.56,N,0
29.57282,79.36372,308.99,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,287.35,0.77,N,0
29.58132,79.17981,303.32,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,288.4,0.56,N,0
29.58185,79.25145,301.17,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,288.06,0.61,N,0
29.58238,79.17916,302.46,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,287.96,0.73,N,0
29.58686,79.2541,302.94,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,288.1,0.61,N,0
29.58716,79.25037,307.8,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,288.31,1.61,N,0
29.60088,79.99421,302.5,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.84,1.21,N,0
29.60336,79.11275,299.19,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,287.98,0.55,N,0
29.60511,79.99422,303.52,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,288.34,1.98,N,0
29.60574,79.99583,299.58,0.61,0.53,2024-04-05,1949,N,VIIRS,n,2,287.85,0.91,N,0
29.67758,79.23103,299.24,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,286.16,0.5,N,0
29.67825,79.23172,299.98,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,286.28,0.47,N,0
29.74187,78.89294,298.99,0.35,0.57,2024-04-05,1949,N,VIIRS,n,2,286.53,0.46,N,0
29.75703,79.41267,299.47,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,283.84,0.39,N,0
29.75941,79.41262,297.53,0.33,0.55,2024-04-05,1949,N,VIIRS,n,2,283.91,0.23,N,0
29.78624,78.8058,298.36,0.36,0.57,2024-04-05,1949,N,VIIRS,n,2,287.25,0.52,N,0
29.79748,78.7996,299.45,0.36,0.57,2024-04-05,1949,N,VIIRS,n,2,286.82,0.56,N,0
29.79989,78.70203,300.83,0.36,0.58,2024-04-05,1949,N,VIIRS,n,2,290.11,0.68,N,0
29.80761,79.57953,297.51,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,284.02,0.56,N,0
29.87981,78.61517,297.89,0.37,0.58,2024-04-05,1949,N,VIIRS,n,2,287.72,0.36,N,0
29.89693,78.99548,311.78,0.35,0.57,2024-04-05,1949,N,VIIRS,n,2,283.74,1.2,N,0
29.89789,78.99699,313.46,0.35,0.57,2024-04-05,1949,N,VIIRS,n,2,284.35,0.96,N,0
30.0239,79.3301,306.69,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,282.77,0.88,N,0
30.02536,79.62539,322.13,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,282.67,1.83,N,0
30.02561,79.62236,315.78,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,282.91,2.0,N,0
30.02589,79.61906,298.97,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,282.56,2.0,N,0
30.03065,79.62347,317.98,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,283.85,1.83,N,0
30.03091,79.62027,318.15,0.32,0.55,2024-04-05,1949,N,VIIRS,n,2,284.78,2.0,N,0
30.12663,79.36163,296.24,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,283.67,0.39,N,0
30.28746,78.79411,300.25,0.36,0.58,2024-04-05,1949,N,VIIRS,n,2,285.8,0.48,N,0
30.34023,79.33069,304.0,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,285.46,0.77,N,0
30.34068,79.32491,310.23,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,286.05,0.77,N,0
30.34682,79.24732,302.2,0.34,0.56,2024-04-05,1949,N,VIIRS,n,2,285.21,1.02,N,0
30.39338,78.99224,296.16,0.35,0.57,2024-04-05,1949,N,VIIRS,n,2,285.39,0.43,N,0
30.43091,78.71769,305.39,0.37,0.58,2024-04-05,1949,N,VIIRS,n,2,283.8,0.48,N,0
30.43173,78.56389,298.17,0.38,0.59,2024-04-05,1949,N,VIIRS,n,2,285.11,0.75,N,0
30.43797,78.55385,296.02,0.38,0.59,2024-04-05,1949,N,VIIRS,n,2,284.34,0.78,N,0
29.12763,79.91927,303.82,0.79,0.78,2024-04-05,2129,N,VIIRS,n,2,289.64,1.18,N,0
29.12838,79.92151,303.66,0.79,0.78,2024-04-05,2129,N,VIIRS,n,2,289.65,1.92,N,0
29.26102,79.91694,297.43,0.79,0.78,2024-04-05,2129,N,VIIRS,n,2,284.44,1.28,N,0
29.26448,79.91462,302.98,0.79,0.78,2024-04-05,2129,N,VIIRS,n,2,285.59,1.15,N,0
29.46593,79.9438,298.22,0.78,0.78,2024-04-05,2129,N,VIIRS,n,2,285.7,1.29,N,0
29.5007,79.48016,303.74,0.73,0.76,2024-04-05,2129,N,VIIRS,n,2,285.18,1.52,N,0
29.56373,79.39104,300.0,0.72,0.76,2024-04-05,2129,N,VIIRS,n,2,285.57,2.3,N,0
29.57228,79.38383,297.85,0.72,0.76,2024-04-05,2129,N,VIIRS,n,2,285.04,1.4,N,0
29.58911,79.25005,302.76,0.71,0.75,2024-04-05,2129,N,VIIRS,n,2,287.32,1.52,N,0
30.26426,78.81869,297.98,0.65,0.73,2024-04-05,2129,N,VIIRS,n,2,284.75,0.65,N,0
30.31632,79.20984,298.66,0.68,0.74,2024-04-05,2129,N,VIIRS,n,2,282.89,0.61,N,0
30.34564,79.33678,295.05,0.69,0.74,2024-04-05,2129,N,VIIRS,n,2,283.22,1.25,N,0
29.01604,79.82932,346.74,0.35,0.57,2024-04-06,706,N,VIIRS,n,2,303.79,8.13,D,0
29.01864,79.81708,338.46,0.35,0.57,2024-04-06,706,N,VIIRS,n,2,303.78,3.96,D,0
29.01949,79.82066,355.64,0.35,0.57,2024-04-06,706,N,VIIRS,n,2,305.58,3.96,D,0
29.03236,79.80526,340.17,0.35,0.57,2024-04-06,706,N,VIIRS,n,2,302.26,4.44,D,0
29.11888,79.91649,334.07,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,299.01,2.66,D,0
29.12627,79.92687,344.95,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,300.17,3.49,D,0
29.12653,79.92574,340.05,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,299.49,5.81,D,0
29.12704,79.93021,337.27,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,297.14,6.73,D,0
29.1273,79.92901,346.59,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,298.25,8.01,D,0
29.13152,79.92604,332.9,0.35,0.56,2024-04-06,706,N,VIIRS,n,2,296.22,3.49,D,0
