latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.02533,79.92845,367.0,0.36,0.58,2021-04-15,826,N,VIIRS,h,2,306.01,6.28,D,0
29.02562,79.93224,337.88,0.36,0.58,2021-04-15,826,N,VIIRS,n,2,305.13,6.28,D,0
29.05933,79.94789,343.53,0.37,0.58,2021-04-15,826,N,VIIRS,n,2,302.35,5.51,D,0
29.06467,79.94698,334.07,0.37,0.58,2021-04-15,826,N,VIIRS,n,2,299.9,3.44,D,0
29.16619,79.76385,334.95,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,289.3,3.51,D,0
29.17395,79.75501,355.05,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,290.07,5.75,D,0
29.17418,79.75809,334.45,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,286.31,10.29,D,0
29.17605,79.75304,354.98,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,290.88,8.93,D,0
29.1763,79.75616,367.0,0.36,0.57,2021-04-15,826,N,VIIRS,h,2,290.93,8.93,D,0
29.17655,79.75918,332.83,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,286.16,7.58,D,0
29.17884,79.7488,331.01,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,288.45,3.24,D,0
29.17908,79.75198,334.0,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,288.8,5.75,D,0
29.17932,79.75517,347.07,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,286.76,5.75,D,0
29.20956,79.7299,341.82,0.36,0.57,2021-04-15,826,N,VIIRS,n,2,283.73,5.44,D,0
29.47189,79.31447,336.51,0.34,0.56,2021-04-15,826,N,VIIRS,n,2,280.81,3.47,D,0
29.47299,79.31271,344.93,0.34,0.56,2021-04-15,826,N,VIIRS,n,2,278.88,4.63,D,0
29.4778,79.24072,348.92,0.33,0.56,2021-04-15,826,N,VIIRS,n,2,285.89,3.99,D,0
29.57948,79.46535,336.84,0.35,0.56,2021-04-15,826,N,VIIRS,n,2,281.91,4.05,D,0
29.58001,79.46645,337.23,0.35,0.56,2021-04-15,826,N,VIIRS,n,2,282.26,3.3,D,0
29.695,79.18298,348.83,0.33,0.56,2021-04-15,826,N,VIIRS,n,2,297.26,3.94,D,0
29.78489,79.32151,329.87,0.34,0.56,2021-04-15,826,N,VIIRS,n,2,281.34,2.63,D,0
29.79837,79.09244,334.99,0.33,0.55,2021-04-15,826,N,VIIRS,n,2,280.31,3.38,D,0
29.8036,79.0931,341.48,0.33,0.55,2021-04-15,826,N,VIIRS,n,2,279.81,3.38,D,0
29.81209,78.64112,347.15,0.62,0.54,2021-04-15,826,N,VIIRS,n,2,285.21,11.7,D,0
29.8258,78.56732,336.38,0.62,0.54,2021-04-15,826,N,VIIRS,n,2,289.64,4.68,D,0
30.14814,78.80023,367.0,0.32,0.55,2021-04-15,826,N,VIIRS,h,2,299.54,8.92,D,0
30.15271,78.7937,341.62,0.32,0.55,2021-04-15,826,N,VIIRS,n,2,299.93,3.23,D,0
30.15298,78.79696,332.25,0.32,0.55,2021-04-15,826,N,VIIRS,n,2,299.05,6.14,D,0
30.15321,78.79965,367.0,0.32,0.55,2021-04-15,826,N,VIIRS,h,2,301.08,6.14,D,0
30.15574,78.7933,367.0,0.32,0.55,2021-04-15,826,N,VIIRS,h,2,302.86,5.47,D,0
30.15598,78.79642,356.68,0.32,0.55,2021-04-15,826,N,VIIRS,n,2,301.17,10.44,D,0
30.1562,78.79919,367.0,0.32,0.55,2021-04-15,826,N,VIIRS,h,2,303.53,10.44,D,0
30.15779,78.79337,341.91,0.32,0.55,2021-04-15,826,N,VIIRS,n,2,299.86,3.23,D,0
30.15805,78.79634,347.18,0.32,0.55,2021-04-15,826,N,VIIRS,n,2,299.74,6.14,D,0
30.15828,78.79911,367.0,0.32,0.55,2021-04-15,826,N,VIIRS,h,2,302.34,6.14,D,0
30.23854,78.50124,332.33,0.62,0.54,2021-04-15,826,N,VIIRS,l,2,305.6,3.53,D,0
30.24348,78.50419,338.68,0.62,0.54,2021-04-15,826,N,VIIRS,n,2,307.03,7.76,D,0
30.24367,78.50251,338.28,0.62,0.54,2021-04-15,826,N,VIIRS,n,2,306.8,3.53,D,0
30.31553,78.57932,336.57,0.62,0.54,2021-04-15,826,N,VIIRS,n,2,300.91,6.33,D,0
30.56423,78.54214,339.37,0.63,0.54,2021-04-15,826,N,VIIRS,n,2,289.28,9.34,D,0
29.04534,79.60305,306.88,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,290.75,1.02,N,0
29.09527,79.59582,299.61,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,289.31,0.57,N,0
29.09616,79.59155,303.38,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,289.22,1.04,N,0
29.13936,79.93269,341.6,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,293.16,5.33,N,0
29.1403,79.92818,315.36,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,292.2,2.02,N,0
29.14336,79.93472,309.81,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,290.86,0.69,N,0
29.14429,79.93024,301.3,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,290.57,0.42,N,0
29.14524,79.92574,301.98,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,290.32,0.42,N,0
29.14609,79.83744,312.79,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,289.75,1.15,N,0
29.14711,79.83259,312.31,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,289.79,1.15,N,0
29.15136,79.83329,303.04,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,290.7,1.15,N,0
29.1524,79.82833,307.87,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.1,1.58,N,0
29.15331,79.82401,316.13,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,293.35,1.58,N,0
29.1542,79.81972,304.69,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,291.91,1.61,N,0
29.15662,79.82918,307.17,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.21,1.14,N,0
29.15749,79.76209,302.72,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,290.46,0.51,N,0
29.15996,79.77122,306.58,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,291.72,1.13,N,0
29.16013,79.74947,308.8,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,290.01,1.04,N,0
29.16079,79.83025,303.71,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.0,1.14,N,0
29.16182,79.76232,306.32,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.92,2.13,N,0
29.16269,79.75819,320.09,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.51,3.25,N,0
29.16522,79.74606,332.06,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.51,4.53,N,0
29.1661,79.74181,330.84,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.09,2.69,N,0
29.16701,79.75848,333.39,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,295.11,3.25,N,0
29.17031,79.74264,313.95,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.05,2.69,N,0
29.17127,79.75897,314.47,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,293.32,1.12,N,0
29.17208,79.75509,305.68,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,292.44,1.12,N,0
29.17447,79.74361,303.66,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,291.79,0.54,N,0
29.18033,79.75752,305.13,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,291.92,1.04,N,0
29.27392,79.5343,305.42,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,291.86,1.14,N,0
29.27416,79.93743,311.98,0.44,0.46,2021-04-15,2050,N,VIIRS,n,2,288.8,1.61,N,0
29.27501,79.52892,309.58,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,292.63,1.14,N,0
29.27604,79.52384,306.84,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,292.42,1.77,N,0
29.27697,79.54055,314.75,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,293.0,1.83,N,0
29.27714,79.49724,312.16,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,292.06,3.91,N,0
29.27805,79.5352,314.33,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,292.86,2.11,N,0
29.27835,78.96616,302.37,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,288.37,0.48,N,0
29.29425,79.54775,305.71,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,290.95,0.57,N,0
29.29843,79.54839,314.21,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,292.1,1.96,N,0
29.30217,79.59267,315.76,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,290.93,1.68,N,0
29.30547,79.70213,312.48,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,288.49,1.63,N,0
29.3097,79.70269,323.72,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,290.05,1.29,N,0
29.31395,79.70315,299.18,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,288.48,1.29,N,0
29.31432,79.87086,297.39,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,286.81,0.74,N,0
29.31478,79.80466,311.6,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,287.24,1.27,N,0
29.31881,79.84901,303.47,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,286.0,0.77,N,0
29.31903,79.51142,309.69,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,291.72,1.1,N,0
29.32091,79.50237,305.21,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,291.32,2.12,N,0
29.32656,79.78987,302.45,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,287.71,0.65,N,0
29.32735,79.78603,299.98,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,287.81,0.65,N,0
29.34006,79.68169,313.64,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,288.34,1.49,N,0
29.3407,79.42733,305.79,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,272.03,2.35,N,0
29.34175,79.69455,298.68,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,287.3,1.05,N,0
29.34607,79.69463,304.54,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,287.41,0.78,N,0
29.34688,79.69069,301.65,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,287.76,0.78,N,0
29.34832,79.91908,297.57,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,285.01,0.55,N,0
29.35589,79.47832,318.38,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,290.92,1.82,N,0
29.35661,79.70674,314.96,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,289.12,1.41,N,0
29.35753,79.70225,300.1,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,286.54,1.41,N,0
29.35819,79.70592,310.32,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,288.55,2.26,N,0
29.37083,79.70782,298.35,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,285.49,0.79,N,0
29.37471,79.70999,302.43,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,287.16,1.4,N,0
29.3776,79.71693,303.82,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,287.29,1.31,N,0
29.38258,79.61039,296.15,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,283.89,0.53,N,0
29.38459,79.61163,304.86,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,286.11,0.54,N,0
29.38673,79.6112,299.11,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,284.88,0.53,N,0
29.39084,79.61219,304.55,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,283.59,0.53,N,0
29.39492,79.6133,299.22,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,282.77,0.36,N,0
29.44582,79.13976,303.36,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,290.95,0.43,N,0
29.46313,79.81039,309.92,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,286.41,1.75,N,0
29.51765,79.63245,355.37,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,289.85,3.26,N,0
29.51841,79.62875,304.8,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,285.52,3.26,N,0
29.52163,79.63406,315.18,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,286.49,3.26,N,0
29.52238,79.63042,310.06,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,286.54,3.26,N,0
29.52324,79.62629,303.74,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,284.65,1.2,N,0
29.60235,79.11843,305.63,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,291.2,0.71,N,0
29.60908,79.43725,301.23,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,286.69,0.7,N,0
29.61327,79.43752,298.82,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,287.5,0.7,N,0
29.61399,79.43398,298.77,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,286.7,0.7,N,0
29.63347,79.31662,298.18,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.37,0.81,N,0
29.64452,79.82339,301.98,0.42,0.46,2021-04-15,2050,N,VIIRS,n,2,285.33,0.84,N,0
29.65353,79.44602,299.02,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,286.23,0.52,N,0
29.65684,79.78458,303.66,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,285.74,0.44,N,0
29.66602,79.7186,299.27,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,286.98,1.15,N,0
29.67731,79.0155,298.71,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,287.96,0.43,N,0
29.68126,79.01648,301.29,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,289.4,0.43,N,0
29.68195,79.01304,300.41,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,289.4,0.43,N,0
29.74179,79.15872,310.56,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.59,1.06,N,0
29.75396,78.93484,302.51,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.68,0.68,N,0
29.75949,79.0917,302.47,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.02,1.03,N,0
29.76124,79.08299,311.37,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.67,2.2,N,0
29.762,79.07924,330.42,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,290.38,2.2,N,0
29.76446,79.08763,305.34,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.19,0.93,N,0
29.7653,79.08344,317.99,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.49,1.54,N,0
29.76608,79.07957,309.92,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.24,1.54,N,0
29.76646,79.03654,309.02,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,289.67,2.01,N,0
29.7667,79.51068,315.86,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,288.02,1.99,N,0
29.7708,79.51145,312.06,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,287.25,2.08,N,0
29.77199,79.13297,298.92,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,286.92,0.59,N,0
29.7729,79.1284,316.93,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,288.2,2.98,N,0
29.7738,79.12392,326.08,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.76,2.98,N,0
29.77782,79.12462,343.23,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,290.46,2.98,N,0
29.77862,79.12059,311.45,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.19,3.0,N,0
29.77988,79.69672,298.78,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,285.01,0.67,N,0
29.78033,79.07059,307.26,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,287.03,1.75,N,0
29.783,79.078,296.82,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,284.23,0.58,N,0
29.78371,79.07443,306.77,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,285.83,0.58,N,0
29.78917,79.42204,303.46,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.78,0.66,N,0
29.79003,79.41784,303.04,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.83,0.66,N,0
29.79548,79.07776,311.77,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,285.33,0.99,N,0
29.79933,79.07929,309.89,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,286.91,1.04,N,0
29.79999,79.076,337.92,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,289.75,3.16,N,0
29.80063,79.0728,330.35,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,288.71,3.16,N,0
29.80235,79.08496,298.31,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,286.62,1.04,N,0
29.80312,79.08106,299.94,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,286.78,1.04,N,0
29.80382,79.07759,320.19,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,287.8,3.16,N,0
29.80458,78.99068,297.22,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,285.82,1.0,N,0
29.80513,79.44754,298.58,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.96,1.09,N,0
29.80834,78.99258,313.1,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,288.14,2.23,N,0
29.80904,79.09313,295.24,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,284.47,0.73,N,0
29.80946,78.98695,318.45,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,287.99,2.23,N,0
29.80984,79.0891,312.21,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,286.19,1.46,N,0
29.81061,79.08521,317.05,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,286.72,1.46,N,0
29.81206,78.99462,302.41,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.71,2.23,N,0
29.81441,79.08702,305.49,0.38,0.44,2021-04-15,2050,N,VIIRS,n,2,286.02,0.61,N,0
29.8161,79.43526,299.87,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,288.02,1.65,N,0
29.81679,79.43193,326.06,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,289.27,1.65,N,0
29.81809,79.44627,310.36,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.39,2.01,N,0
29.81883,79.44266,351.57,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,293.36,4.19,N,0
29.81954,79.43919,304.84,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.82,4.19,N,0
29.84172,78.92802,303.38,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.92,1.63,N,0
29.84366,79.44546,303.91,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.91,0.9,N,0
29.84394,78.92936,298.15,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.45,1.15,N,0
29.84498,78.92426,304.1,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,287.45,1.41,N,0
29.84562,78.92907,299.45,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.56,0.66,N,0
29.84794,78.54721,317.35,0.54,0.42,2021-04-15,2050,N,VIIRS,n,2,292.07,2.33,N,0
29.85579,78.77378,301.29,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,288.22,1.19,N,0
29.85981,78.89171,300.69,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.15,1.02,N,0
29.8613,78.89104,296.91,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,286.66,0.58,N,0
29.86376,78.89249,299.77,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.49,0.39,N,0
29.8647,78.92838,313.27,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,287.16,2.26,N,0
29.86523,78.89193,298.53,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.36,0.58,N,0
29.86753,78.93474,300.89,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.07,1.19,N,0
29.86873,79.07188,295.39,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,284.06,0.41,N,0
29.87095,79.06085,297.79,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,285.85,3.05,N,0
29.87145,78.93567,304.18,0.57,0.43,2021-04-15,2050,N,VIIRS,n,2,286.89,0.98,N,0
29.87181,78.91351,306.17,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.56,2.22,N,0
29.87342,79.06915,296.72,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,285.83,4.52,N,0
29.87414,79.06555,347.04,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,291.11,4.52,N,0
29.87443,79.50137,313.58,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,285.52,1.28,N,0
29.87453,78.92039,304.96,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.03,0.92,N,0
29.87488,79.0619,322.68,0.38,0.43,2021-04-15,2050,N,VIIRS,n,2,288.63,3.05,N,0
29.87503,78.67594,302.83,0.55,0.43,2021-04-15,2050,N,VIIRS,n,2,289.91,0.96,N,0
29.87568,78.91473,299.43,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,285.93,0.92,N,0
29.87719,79.17447,311.82,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,287.57,1.59,N,0
29.88057,78.8905,299.01,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,286.41,2.69,N,0
29.88169,78.88493,313.9,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.36,1.38,N,0
29.88555,78.88609,307.16,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,286.78,1.38,N,0
29.88681,78.90022,313.25,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,288.59,2.49,N,0
29.88803,78.89414,320.21,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,288.49,2.49,N,0
29.91304,79.52023,301.7,0.4,0.45,2021-04-15,2050,N,VIIRS,n,2,286.81,0.92,N,0
29.91314,79.27175,299.66,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,286.44,0.54,N,0
29.91382,79.26843,297.92,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,286.73,0.54,N,0
29.91906,79.4906,299.34,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.27,0.44,N,0
29.92064,78.69078,300.08,0.55,0.43,2021-04-15,2050,N,VIIRS,n,2,287.66,1.48,N,0
29.92188,79.39365,301.17,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.5,0.71,N,0
29.92446,78.69199,317.65,0.55,0.43,2021-04-15,2050,N,VIIRS,n,2,288.77,1.48,N,0
29.92474,79.40034,304.6,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.08,1.28,N,0
29.92583,79.39496,301.73,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.39,0.71,N,0
29.92676,79.28708,298.0,0.39,0.44,2021-04-15,2050,N,VIIRS,n,2,285.14,0.57,N,0
29.94141,78.64751,300.74,0.55,0.42,2021-04-15,2050,N,VIIRS,n,2,288.98,0.57,N,0
29.94636,78.64295,300.42,0.54,0.42,2021-04-15,2050,N,VIIRS,n,2,289.2,0.65,N,0
29.95586,79.47305,305.37,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.67,1.67,N,0
29.95634,79.47372,300.67,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.38,1.24,N,0
29.95665,79.4692,303.79,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.76,1.16,N,0
29.95711,79.4699,319.58,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.51,2.34,N,0
29.95885,79.41938,296.46,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.59,0.73,N,0
29.95999,79.47356,322.14,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,286.15,1.67,N,0
29.96045,79.4743,315.24,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,285.89,1.24,N,0
29.96083,79.46948,296.31,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,283.92,1.16,N,0
29.96284,79.42052,310.5,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,287.48,0.73,N,0
29.96478,79.82289,296.81,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,279.9,0.5,N,0
29.96617,79.98534,301.33,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,278.87,0.36,N,0
29.96735,79.41754,295.09,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,284.38,0.17,N,0
29.96742,79.98388,303.33,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,279.12,1.0,N,0
29.96753,79.41821,295.67,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,284.43,0.11,N,0
29.9724,79.9191,299.54,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,283.88,1.16,N,0
29.97442,79.99203,296.5,0.43,0.46,2021-04-15,2050,N,VIIRS,n,2,279.75,0.8,N,0
29.97482,79.9219,297.21,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,284.08,0.96,N,0
29.98704,79.6935,296.19,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,285.69,0.5,N,0
29.99126,79.69381,296.76,0.41,0.45,2021-04-15,2050,N,VIIRS,n,2,285.38,0.5,N,0
29.99162,78.88506,301.34,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,286.94,1.34,N,0
29.99555,78.88588,303.98,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.54,1.34,N,0
29.99952,78.88652,304.18,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.44,1.86,N,0
30.00046,78.88182,298.29,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,287.74,1.86,N,0
30.00193,79.88193,300.51,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,282.61,1.23,N,0
30.00256,78.89176,299.8,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,285.94,1.05,N,0
30.00349,78.88709,329.12,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,290.78,1.86,N,0
30.00441,78.88251,298.69,0.56,0.43,2021-04-15,2050,N,VIIRS,n,2,288.18,1.86,N,0
30.00515,79.88731,310.19,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,282.57,1.51,N,0
30.00604,79.88303,317.74,0.42,0.45,2021-04-15,2050,N,VIIRS,n,2,283.61,2.47,N,0
30.00987,79.3954,300.28,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,284.48,0.73,N,0
30.01322,79.48219,301.58,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,284.93,0.75,N,0
30.03634,79.41006,310.64,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,284.01,1.14,N,0
30.04042,79.41069,296.17,0.4,0.44,2021-04-15,2050,N,VIIRS,n,2,283.38,1.14,N,0
30.04077,78.72085,298.95,0.55,0.43,2021-04-15,2050,N,VIIRS,n,2,286.88,5.7,N,0
30.04209,78.71423,322.26,0.55,0.42,2021-04-15,2050,N,VIIRS,n,2,287.32,5.7,N,0
30.04471,78.72144,327.55,0.55,0.43,2021-04-15,2050,N,VIIRS,n,2,289.59,5.7,N,0
30.04597,78.71507,334.38,0.55,0.42,2021-04-15,2050,N,VIIRS,n,2,294.28,5.7,N,0
